Time (ps),PRES
1005.4,118.8
1005.6,57.3
1005.8,27.8
1006.0,176.8
1006.2,-113.7
1006.4,2.2
1006.6,36.5
1006.8,133.8
1007.0,121.3
1007.2,-43.4
1007.4,134.4
1007.6,-89.8
1007.8,-21.4
1008.0,15.1
1008.2,61.4
1008.4,64.4
1008.6,127.1
1008.8,26.5
1009.0,-48.8
1009.2,182.5
1009.4,-62.7
1009.6,-12.4
1009.8,166.2
1010.0,31.2
1010.2,53.2
1010.4,60.4
1010.6,-0.6
1010.8,94.8
1011.0,104.8
1011.2,-92.8
1011.4,99.7
1011.6,82.1
1011.8,20.1
1012.0,47.0
1012.2,90.0
1012.4,-134.3
1012.6,-7.0
1012.8,-203.0
1013.0,116.7
1013.2,77.6
1013.4,218.1
1013.6,65.0
1013.8,42.2
1014.0,77.8
1014.2,-114.9
1014.4,12.5
1014.6,93.8
1014.8,-71.6
1015.0,109.2
1015.2,45.6
1015.4,133.2
1015.6,-279.2
1015.8,-10.2
1016.0,-87.0
1016.2,87.2
1016.4,145.6
1016.6,54.4
1016.8,60.9
1017.0,-93.5
1017.2,-213.5
1017.4,148.4
1017.6,-39.2
1017.8,-93.0
1018.0,85.1
1018.2,71.3
1018.4,136.7
1018.6,95.6
1018.8,-161.1
1019.0,-24.1
1019.2,-74.5
1019.4,-231.1
1019.6,65.7
1019.8,111.4
1020.0,-115.2
1020.2,19.6
1020.4,37.3
1020.6,128.5
1020.8,-58.0
1021.0,-211.4
1021.2,63.4
1021.4,133.7
1021.6,-12.3
1021.8,76.1
1022.0,-67.9
1022.2,-8.5
1022.4,29.0
1022.6,74.8
1022.8,-28.4
1023.0,-0.7
1023.2,15.4
1023.4,9.2
1023.6,-84.9
1023.8,-117.9
1024.0,-22.2
1024.2,-81.2
1024.4,-44.5
1024.6,-12.1
1024.8,2.7
1025.0,83.0
1025.2,-58.0
1025.4,49.8
1025.6,-4.2
1025.8,158.1
1026.0,-33.0
1026.2,53.3
1026.4,-26.0
1026.6,40.3
1026.8,-17.4
1027.0,-86.1
1027.2,-15.8
1027.4,-95.9
1027.6,95.4
1027.8,-172.6
1028.0,-163.5
1028.2,-147.9
1028.4,17.8
1028.6,31.3
1028.8,-74.8
1029.0,8.3
1029.2,48.7
1029.4,-106.7
1029.6,-77.4
1029.8,49.8
1030.0,-62.7
1030.2,181.5
1030.4,-33.3
1030.6,105.3
1030.8,-42.5
1031.0,-42.2
1031.2,-10.3
1031.4,-134.9
1031.6,62.5
1031.8,-138.2
1032.0,63.6
1032.2,23.9
1032.4,11.9
1032.6,-122.4
1032.8,-38.8
1033.0,72.2
1033.2,-125.3
1033.4,-17.2
1033.6,-49.4
1033.8,128.3
1034.0,17.5
1034.2,82.9
1034.4,20.5
1034.6,-176.5
1034.8,56.3
1035.0,97.7
1035.2,42.8
1035.4,-90.9
1035.6,-28.1
1035.8,35.4
1036.0,-183.3
1036.2,-19.3
1036.4,-56.7
1036.6,-38.1
1036.8,6.3
1037.0,56.6
1037.2,-281.0
1037.4,72.5
1037.6,7.8
1037.8,-146.0
1038.0,-23.9
1038.2,47.1
1038.4,9.4
1038.6,-7.6
1038.8,17.3
1039.0,38.7
1039.2,44.9
1039.4,-156.7
1039.6,-59.4
1039.8,88.4
1040.0,19.0
1040.2,-27.6
1040.4,-81.9
1040.6,-17.9
1040.8,-15.2
1041.0,99.7
1041.2,199.7
1041.4,97.7
1041.6,-15.5
1041.8,-184.8
1042.0,-60.3
1042.2,94.4
1042.4,52.9
1042.6,98.1
1042.8,-35.3
1043.0,5.3
1043.2,-68.3
1043.4,122.6
1043.6,83.2
1043.8,63.9
1044.0,-79.2
1044.2,-46.5
1044.4,-45.8
1044.6,-60.2
1044.8,86.7
1045.0,24.1
1045.2,-51.2
1045.4,148.1
1045.6,10.6
1045.8,-47.7
1046.0,-75.7
1046.2,-42.6
1046.4,49.6
1046.6,-37.4
1046.8,36.4
1047.0,-77.5
1047.2,59.3
1047.4,-77.9
1047.6,199.9
1047.8,-75.8
1048.0,-31.9
1048.2,143.7
1048.4,86.3
1048.6,-148.0
1048.8,-72.4
1049.0,-33.0
1049.2,195.7
1049.4,-2.3
1049.6,49.2
1049.8,-6.1
1050.0,-96.4
1050.2,-2.0
1050.4,-90.0
1050.6,30.5
1050.8,-128.2
1051.0,-21.6
1051.2,119.3
1051.4,62.0
1051.6,-120.4
1051.8,38.7
1052.0,-77.7
1052.2,-109.0
1052.4,-26.9
1052.6,8.4
1052.8,82.2
1053.0,-112.0
1053.2,62.0
1053.4,69.2
1053.6,-217.4
1053.8,-148.5
1054.0,-120.3
1054.2,-50.6
1054.4,-84.1
1054.6,34.3
1054.8,3.8
1055.0,-95.1
1055.2,-40.3
1055.4,-77.8
1055.6,43.6
1055.8,-14.8
1056.0,-148.8
1056.2,32.4
1056.4,87.7
1056.6,64.0
1056.8,59.8
1057.0,-140.9
1057.2,148.8
1057.4,7.4
1057.6,-146.8
1057.8,-5.5
1058.0,188.9
1058.2,43.7
1058.4,44.9
1058.6,103.7
1058.8,-63.6
1059.0,34.9
1059.2,-13.3
1059.4,-104.5
1059.6,-25.9
1059.8,-46.2
1060.0,-90.8
1060.2,-154.5
1060.4,-96.5
1060.6,201.5
1060.8,1.5
1061.0,-92.8
1061.2,-65.3
1061.4,-104.9
1061.6,-78.1
1061.8,9.1
1062.0,59.4
1062.2,84.0
1062.4,94.5
1062.6,58.4
1062.8,68.0
1063.0,-77.2
1063.2,86.5
1063.4,121.4
1063.6,-10.2
1063.8,68.1
1064.0,132.1
1064.2,-0.0
1064.4,-59.3
1064.6,-275.7
1064.8,190.4
1065.0,40.5
1065.2,82.8
1065.4,55.6
1065.6,-21.8
1065.8,31.8
1066.0,-42.0
1066.2,-63.0
1066.4,-149.1
1066.6,125.9
1066.8,-23.9
1067.0,2.1
1067.2,-144.1
1067.4,0.8
1067.6,-17.5
1067.8,45.8
1068.0,-82.2
1068.2,-21.6
1068.4,-43.7
1068.6,11.1
1068.8,95.8
1069.0,-7.9
1069.2,143.6
1069.4,-64.1
1069.6,64.9
1069.8,-133.2
1070.0,-105.2
1070.2,-112.4
1070.4,240.3
1070.6,6.0
1070.8,41.0
1071.0,-25.8
1071.2,-93.6
1071.4,55.4
1071.6,-40.7
1071.8,-59.3
1072.0,29.4
1072.2,-7.0
1072.4,44.7
1072.6,-335.0
1072.8,-60.4
1073.0,16.9
1073.2,54.8
1073.4,80.6
1073.6,-140.5
1073.8,40.8
1074.0,-2.7
1074.2,-8.6
1074.4,30.2
1074.6,92.4
1074.8,26.5
1075.0,-128.9
1075.2,77.7
1075.4,-45.9
1075.6,24.5
1075.8,-69.2
1076.0,51.0
1076.2,71.4
1076.4,-49.8
1076.6,67.7
1076.8,149.1
1077.0,-128.9
1077.2,-42.7
1077.4,-41.0
1077.6,84.5
1077.8,-52.0
1078.0,-260.4
1078.2,80.0
1078.4,-73.7
1078.6,66.5
1078.8,-32.6
1079.0,9.4
1079.2,-44.7
1079.4,46.9
1079.6,-170.4
1079.8,-164.5
1080.0,-135.4
1080.2,125.6
1080.4,129.8
1080.6,-116.2
1080.8,73.7
1081.0,-262.7
1081.2,31.0
1081.4,-180.2
1081.6,31.8
1081.8,64.4
1082.0,162.5
1082.2,-85.0
1082.4,-80.9
1082.6,-53.2
1082.8,-79.0
1083.0,-36.6
1083.2,52.8
1083.4,9.5
1083.6,-50.6
1083.8,92.9
1084.0,241.7
1084.2,11.0
1084.4,-21.1
1084.6,59.7
1084.8,-81.3
1085.0,-32.2
1085.2,-16.2
1085.4,122.3
1085.6,11.6
1085.8,-28.9
1086.0,9.0
1086.2,-43.4
1086.4,172.8
1086.6,114.6
1086.8,-7.9
1087.0,-22.2
1087.2,-86.4
1087.4,155.3
1087.6,227.8
1087.8,-163.7
1088.0,-30.8
1088.2,-34.8
1088.4,-45.0
1088.6,36.9
1088.8,108.9
1089.0,62.9
1089.2,-110.3
1089.4,83.6
1089.6,-69.1
1089.8,-32.4
1090.0,0.3
1090.2,-46.0
1090.4,-90.0
1090.6,45.2
1090.8,-25.3
1091.0,31.4
1091.2,95.2
1091.4,-110.2
1091.6,57.8
1091.8,177.8
1092.0,-60.4
1092.2,-27.7
1092.4,11.7
1092.6,-107.4
1092.8,-58.3
1093.0,-114.1
1093.2,-1.1
1093.4,-15.4
1093.6,143.4
1093.8,5.7
1094.0,0.7
1094.2,33.5
1094.4,210.5
1094.6,-22.1
1094.8,88.7
1095.0,34.6
1095.2,90.3
1095.4,139.0
1095.6,-87.3
1095.8,-56.0
1096.0,-15.4
1096.2,156.0
1096.4,-125.8
1096.6,-44.4
1096.8,-89.5
1097.0,258.6
1097.2,-81.2
1097.4,-98.8
1097.6,70.5
1097.8,92.7
1098.0,62.5
1098.2,66.1
1098.4,119.7
1098.6,-51.1
1098.8,-57.8
1099.0,-0.4
1099.2,123.8
1099.4,-96.7
1099.6,117.3
1099.8,-124.6
1100.0,4.8
1100.2,84.9
1100.4,45.8
1100.6,65.9
1100.8,-64.4
1101.0,-13.3
1101.2,154.0
1101.4,32.3
1101.6,75.0
1101.8,-82.4
1102.0,-18.6
1102.2,-69.5
1102.4,-8.1
1102.6,140.3
1102.8,41.4
1103.0,44.7
1103.2,-32.1
1103.4,-27.7
1103.6,-56.9
1103.8,-37.5
1104.0,285.4
1104.2,13.6
1104.4,130.7
1104.6,105.3
1104.8,142.4
1105.0,-21.2
1105.2,83.3
1105.4,-31.8
1105.6,16.4
1105.8,54.0
1106.0,166.0
1106.2,38.4
1106.4,55.4
1106.6,72.1
1106.8,81.7
1107.0,-61.6
1107.2,121.1
1107.4,-21.6
1107.6,127.0
1107.8,-86.8
1108.0,-6.5
1108.2,-84.6
1108.4,48.3
1108.6,11.9
1108.8,69.1
1109.0,-18.7
1109.2,36.2
1109.4,-85.7
1109.6,84.4
1109.8,-98.5
1110.0,37.4
1110.2,19.1
1110.4,139.8
1110.6,157.8
1110.8,-113.1
1111.0,-48.7
1111.2,-76.0
1111.4,224.5
1111.6,-223.0
1111.8,154.7
1112.0,56.1
1112.2,-225.2
1112.4,119.7
1112.6,-104.5
1112.8,-30.8
1113.0,-37.2
1113.2,-116.6
1113.4,-76.0
1113.6,-44.1
1113.8,17.7
1114.0,94.2
1114.2,57.6
1114.4,-11.0
1114.6,104.9
1114.8,127.0
1115.0,115.7
1115.2,-64.1
1115.4,-39.8
1115.6,-3.8
1115.8,27.2
1116.0,-92.9
1116.2,-155.4
1116.4,-151.0
1116.6,-159.4
1116.8,-85.2
1117.0,-47.3
1117.2,-81.6
1117.4,32.5
1117.6,-0.2
1117.8,20.6
1118.0,-23.9
1118.2,60.4
1118.4,29.2
1118.6,8.7
1118.8,45.5
1119.0,46.2
1119.2,71.8
1119.4,-76.0
1119.6,-29.5
1119.8,151.1
1120.0,-12.2
1120.2,-155.4
1120.4,-78.6
1120.6,-30.6
1120.8,-61.6
1121.0,-56.3
1121.2,-48.1
1121.4,108.5
1121.6,110.1
1121.8,-70.2
1122.0,-162.6
1122.2,91.9
1122.4,-69.4
1122.6,-70.9
1122.8,-91.5
1123.0,-35.4
1123.2,-150.0
1123.4,60.5
1123.6,277.5
1123.8,163.8
1124.0,-134.0
1124.2,45.4
1124.4,-27.7
1124.6,40.0
1124.8,20.8
1125.0,-82.1
1125.2,-144.1
1125.4,-7.6
1125.6,3.1
1125.8,-0.9
1126.0,1.1
1126.2,-27.1
1126.4,-131.3
1126.6,-10.9
1126.8,25.0
1127.0,18.6
1127.2,-87.9
1127.4,90.6
1127.6,90.6
1127.8,-92.3
1128.0,-24.7
1128.2,122.9
1128.4,-17.3
1128.6,125.6
1128.8,-82.5
1129.0,1.0
1129.2,-24.1
1129.4,-136.6
1129.6,53.1
1129.8,-104.1
1130.0,104.5
1130.2,97.0
1130.4,53.6
1130.6,-33.3
1130.8,76.5
1131.0,51.4
1131.2,139.8
1131.4,-110.0
1131.6,15.0
1131.8,12.0
1132.0,74.2
1132.2,161.1
1132.4,0.6
1132.6,-37.0
1132.8,-35.6
1133.0,-97.3
1133.2,-108.2
1133.4,104.5
1133.6,-7.0
1133.8,-33.6
1134.0,84.9
1134.2,44.4
1134.4,99.4
1134.6,-132.8
1134.8,-30.2
1135.0,-6.1
1135.2,-97.6
1135.4,1.0
1135.6,-161.1
1135.8,-27.3
1136.0,34.7
1136.2,-160.2
1136.4,-9.2
1136.6,-5.7
1136.8,103.1
1137.0,179.2
1137.2,82.8
1137.4,-10.5
1137.6,16.4
1137.8,45.7
1138.0,32.6
1138.2,-178.6
1138.4,-37.2
1138.6,84.9
1138.8,49.1
1139.0,20.7
1139.2,94.9
1139.4,76.1
1139.6,101.0
1139.8,-36.2
1140.0,-25.2
1140.2,-90.8
1140.4,-25.6
1140.6,201.0
1140.8,-29.2
1141.0,25.7
1141.2,22.3
1141.4,-153.3
1141.6,57.1
1141.8,13.7
1142.0,-21.6
1142.2,-106.2
1142.4,95.7
1142.6,-124.6
1142.8,-29.8
1143.0,72.7
1143.2,60.7
1143.4,-14.3
1143.6,-124.1
1143.8,58.9
1144.0,-76.4
1144.2,-40.9
1144.4,-54.8
1144.6,-10.0
1144.8,22.5
1145.0,-59.0
1145.2,43.4
1145.4,-87.2
1145.6,18.5
1145.8,33.7
1146.0,167.7
1146.2,105.3
1146.4,-17.2
1146.6,-12.7
1146.8,125.8
1147.0,-62.6
1147.2,45.8
1147.4,123.7
1147.6,-95.4
1147.8,34.9
1148.0,-149.5
1148.2,227.7
1148.4,14.1
1148.6,-50.3
1148.8,10.1
1149.0,7.7
1149.2,-56.6
1149.4,-10.9
1149.6,-137.7
1149.8,83.6
1150.0,-115.1
1150.2,75.1
1150.4,-89.2
1150.6,-104.8
1150.8,99.6
1151.0,-42.7
1151.2,-45.9
1151.4,34.5
1151.6,-37.3
1151.8,77.7
1152.0,-31.0
1152.2,-50.5
1152.4,-28.9
1152.6,35.9
1152.8,-66.7
1153.0,-56.9
1153.2,39.3
1153.4,-20.5
1153.6,4.1
1153.8,77.2
1154.0,34.5
1154.2,70.5
1154.4,103.2
1154.6,-71.4
1154.8,15.4
1155.0,-0.6
1155.2,66.1
1155.4,-92.7
1155.6,86.7
1155.8,-127.6
1156.0,-173.2
1156.2,-53.5
1156.4,-112.4
1156.6,13.9
1156.8,-69.5
1157.0,19.8
1157.2,-114.0
1157.4,84.5
1157.6,46.8
1157.8,15.9
1158.0,-21.9
1158.2,-90.3
1158.4,-107.9
1158.6,195.4
1158.8,38.3
1159.0,6.0
1159.2,1.2
1159.4,51.2
1159.6,-140.0
1159.8,34.2
1160.0,31.0
1160.2,-19.0
1160.4,126.5
1160.6,54.9
1160.8,-18.7
1161.0,-52.3
1161.2,33.6
1161.4,12.7
1161.6,80.3
1161.8,-114.6
1162.0,138.5
1162.2,11.7
1162.4,2.1
1162.6,-122.1
1162.8,33.2
1163.0,-18.4
1163.2,64.6
1163.4,-45.1
1163.6,6.1
1163.8,-53.2
1164.0,4.4
1164.2,162.5
1164.4,60.7
1164.6,25.5
1164.8,77.9
1165.0,139.2
1165.2,-39.9
1165.4,125.7
1165.6,-84.6
1165.8,22.5
1166.0,49.4
1166.2,14.5
1166.4,29.7
1166.6,-258.1
1166.8,45.9
1167.0,162.6
1167.2,21.3
1167.4,-35.8
1167.6,-19.6
1167.8,42.0
1168.0,220.6
1168.2,-51.0
1168.4,-123.0
1168.6,85.3
1168.8,-204.5
1169.0,4.2
1169.2,51.7
1169.4,-9.4
1169.6,10.8
1169.8,-98.1
1170.0,73.9
1170.2,4.5
1170.4,48.1
1170.6,19.2
1170.8,36.2
1171.0,219.4
1171.2,57.8
1171.4,-43.9
1171.6,0.7
1171.8,247.5
1172.0,88.0
1172.2,31.6
1172.4,-98.5
1172.6,69.4
1172.8,117.3
1173.0,-53.6
1173.2,-9.1
1173.4,-23.4
1173.6,-52.5
1173.8,122.5
1174.0,38.8
1174.2,-22.0
1174.4,120.8
1174.6,-54.8
1174.8,-39.5
1175.0,93.0
1175.2,-2.3
1175.4,131.9
1175.6,74.8
1175.8,-64.9
1176.0,135.9
1176.2,87.0
1176.4,-81.2
1176.6,12.5
1176.8,-30.4
1177.0,-153.5
1177.2,-42.7
1177.4,150.5
1177.6,-50.6
1177.8,65.5
1178.0,56.9
1178.2,166.3
1178.4,-103.0
1178.6,-113.4
1178.8,101.9
1179.0,131.4
1179.2,64.8
1179.4,-86.0
1179.6,94.9
1179.8,229.8
1180.0,34.9
1180.2,-91.1
1180.4,-69.2
1180.6,-153.6
1180.8,-78.6
1181.0,19.4
1181.2,21.0
1181.4,-149.8
1181.6,-41.8
1181.8,25.3
1182.0,91.1
1182.2,79.7
1182.4,60.0
1182.6,-75.6
1182.8,-24.6
1183.0,-104.5
1183.2,7.0
1183.4,-154.1
1183.6,-42.6
1183.8,22.6
1184.0,-43.6
1184.2,91.3
1184.4,-38.8
1184.6,156.0
1184.8,-65.6
1185.0,-8.4
1185.2,25.7
1185.4,51.2
1185.6,17.4
1185.8,-52.6
1186.0,-58.8
1186.2,-19.6
1186.4,44.1
1186.6,99.7
1186.8,76.1
1187.0,-30.5
1187.2,35.9
1187.4,-124.2
1187.6,60.3
1187.8,-43.8
1188.0,98.2
1188.2,-23.3
1188.4,32.9
1188.6,-23.9
1188.8,166.1
1189.0,101.0
1189.2,72.3
1189.4,-82.1
1189.6,-210.9
1189.8,-2.3
1190.0,103.8
1190.2,6.5
1190.4,-129.9
1190.6,195.5
1190.8,47.4
1191.0,38.3
1191.2,-123.8
1191.4,20.1
1191.6,-78.1
1191.8,66.9
1192.0,-62.1
1192.2,-195.6
1192.4,73.4
1192.6,-71.2
1192.8,-71.8
1193.0,-1.7
1193.2,-19.9
1193.4,31.6
1193.6,14.7
1193.8,-155.0
1194.0,-80.2
1194.2,-56.4
1194.4,37.2
1194.6,-171.0
1194.8,38.6
1195.0,8.1
1195.2,106.9
1195.4,-84.6
1195.6,-100.9
1195.8,124.0
1196.0,151.6
1196.2,48.9
1196.4,-18.9
1196.6,-91.1
1196.8,22.3
1197.0,110.6
1197.2,51.7
1197.4,-47.5
1197.6,19.8
1197.8,135.5
1198.0,-86.8
1198.2,-117.5
1198.4,-106.6
1198.6,-57.9
1198.8,60.0
1199.0,123.2
1199.2,-117.5
1199.4,-8.1
1199.6,-126.2
1199.8,62.0
1200.0,81.8
1200.2,85.0
1200.4,-128.5
1200.6,148.5
1200.8,-194.9
1201.0,54.2
1201.2,-5.3
1201.4,-184.4
1201.6,71.0
1201.8,40.8
1202.0,89.6
1202.2,65.7
1202.4,55.2
1202.6,-67.2
1202.8,-5.8
1203.0,-2.3
1203.2,94.0
1203.4,3.1
1203.6,-224.2
1203.8,-49.9
1204.0,39.1
